start_block,end_block,uni_lp_return,uni_lp_return_raw,uni_log_cum_return,uni_log_cum_return_raw,uni_cum_simple_return,uni_cum_simple_return_raw
19231354.0,19231401.0,-0.00412211792842901,-0.002163809719849756,-0.009355164375466902,-0.013169925485550555,-0.009311540965929122,-0.013083581480577644
19231403.0,19231452.0,0.0021683372934701147,0.00034894958436677115,-0.007189174532541899,-0.012821036769930391,-0.007163394233995035,-0.012739197406530622
19231454.0,19231502.0,-0.0003754148189692046,1.415193910306195e-05,-0.007564659837295729,-0.012806884930965101,-0.007536119808614683,-0.012725225751773483
19231503.0,19231551.0,-0.00257474534267182,-0.00020237196501386064,-0.01014272553736502,-0.013009277375948133,-0.010091461561907433,-0.01292502248784666
19231552.0,19231600.0,0.003945058139388107,0.00037723533238712305,-0.006205428733920842,-0.012632113178919645,-0.0061862148250925175,-0.012552662930613745
19231608.0,19231648.0,0.0019078734635118945,-0.0001723410844277421,-0.0042993729494182195,-0.01280446911577858,-0.004290143876685026,-0.012722840675499558
19231650.0,19231698.0,-0.0012142447972176035,-4.401123270165536e-06,-0.005514355539150615,-0.01280887024873371,-0.005499179389021114,-0.01272718580397958
19231702.0,19231747.0,0.003129424211197958,0.00017636767509905774,-0.0023898177840244103,-0.012632518124584704,-0.00238696444294495,-0.01255306279305135
19231750.0,19231799.0,0.001528820863134494,0.00026036787980146856,-0.0008621643777688194,-0.012372184134617261,-0.0008617928208503045,-0.012295963327594306
19231801.0,19231849.0,-0.002716647690294124,-0.0009709789422076472,-0.0035825088521574244,-0.013343634782246764,-0.0035760993236680916,-0.01325500314833672
19231851.0,19231897.0,-0.006855698999869212,0.0009836834518879357,-0.010461816119067928,-0.012360434829877922,-0.01040728166298066,-0.01228435842370057
19231899.0,19231948.0,-0.0038271933749602746,-0.0008457454807518527,-0.014296351938550013,-0.013206538155116718,-0.014194644358509034,-0.013119714463831644
19231949.0,19231998.0,0.0013020886750025739,0.00013195891004934987,-0.012995110245855217,-0.01307458795087858,-0.012911038369171401,-0.012989486817003182
19232000.0,19232047.0,-0.0026762303667457626,-0.0005856047476925715,-0.015674928119181177,-0.013660364232001839,-0.015552715822967356,-0.01356748485954562
19232049.0,19232095.0,0.002334039709444514,0.00029798773470978036,-0.013343608049410104,-0.013362420886818927,-0.01325497676984344,-0.013273540068914791
19232098.0,19232145.0,0.0043742019167080015,0.00017947265273911094,-0.008978945146972795,-0.013182964337369664,-0.008938754797928161,-0.01309644965362311
19232149.0,19232196.0,-0.0013640629795291976,2.051313024202035e-05,-0.010343939307297196,-0.01316245141751906,-0.010290624752954391,-0.013076205172558586
19232197.0,19232245.0,-0.0017014648942359277,-6.40330574701372e-05,-0.01204685333692825,-0.013226486525192965,-0.01197458051043343,-0.013139400920631483
19232249.0,19232293.0,0.0027109425610634934,3.3218314305766925e-05,-0.00933957875302803,-0.013193268762603256,-0.009296100349326597,-0.013106619075075376
19232296.0,19232344.0,0.0005949351878019292,0.0003259777939104592,-0.008744820469004313,-0.012867344087910427,-0.008706695738731951,-0.012784913747936666
19232347.0,19232393.0,0.006417931331433104,0.0008998610327743758,-0.0023473963629828372,-0.011967887687351535,-0.0023446433826735946,-0.011896557360851379
19232396.0,19232444.0,-0.0030773808784462825,0.0005107798830849345,-0.005429522114987298,-0.011457238207907859,-0.005414808900407353,-0.011391853999944246
19232448.0,19232493.0,0.0018638368301655043,4.747646629230637e-05,-0.003567420073445669,-0.011409762868587286,-0.003561064390498636,-0.011344918378624391
19232497.0,19232543.0,-0.000390617619874101,3.470678914888593e-05,-0.003958114004255192,-0.011375056681705104,-0.003950290995876293,-0.011310605335165591
19232544.0,19232593.0,0.0007614612339193278,4.653612011633887e-05,-0.003196942534854313,-0.011328521644360458,-0.003191837755413096,-0.011264595566737756
19232594.0,19232642.0,0.0043940064592474185,0.0005445299760550117,0.0011874384639343153,-0.010784139870954867,0.0011881437481200408,-0.010726199500637024
19232643.0,19232691.0,0.0014595043109272934,-0.001027729145772961,0.0026458787336341967,-0.01181239749244401,0.002649382159969793,-0.01174290501855979
19232693.0,19232741.0,-0.002700695445892769,0.0009039710508883277,-5.847016960395905e-05,-0.010908834777322244,-5.846846025681085e-05,-0.010849549213861609
19232743.0,19232789.0,0.0017086324009675058,0.0014501598726076143,0.0016487041796359862,-0.009459725371102587,0.0016500640396048816,-0.009415122922159846
19232791.0,19232840.0,0.0010462656725886783,7.224957751609223e-05,0.0026944228977690684,-0.009387478403461545,0.0026980561175558027,-0.009343553583297193
19232842.0,19232890.0,-0.0002897732571816584,-0.00012779183848044367,0.0024046076482046905,-0.009515278408014688,0.002407501035864845,-0.009470151391887338
19232891.0,19232939.0,-0.00034436439350145847,-0.0004890955596379945,0.002060183947669562,-0.010004493613899748,0.0020623075847292505,-0.009954615142530376
19232941.0,19232989.0,-0.00027139425057259007,0.0007705468654459,0.0017887528630128736,-0.009234243467275641,0.00179035363573532,-0.009191738774579239
19232990.0,19233038.0,0.0003971062467766533,7.665478975289402e-05,0.002185780283971409,-0.009157591615351079,0.002188170843124615,-0.009115788575629669
19233040.0,19233088.0,-0.00660600225151774,-0.0007116125071159569,-0.004442138172742181,-0.009869457438829677,-0.004432286469909563,-0.009820914173582995
19233089.0,19233138.0,0.00031621352317143925,-9.414236549429213e-05,-0.004125974634529947,-0.00996360423599463,-0.00411747449565858,-0.009914131974985696
19233139.0,19233188.0,0.0012014721238213252,0.00019232774614818298,-0.0029252237007387164,-0.00977129498245635,-0.002920949402664297,-0.009723710991495271
19233189.0,19233238.0,0.00020581434173644916,-0.0008920552922874003,-0.002719430535868231,-0.010663748392845868,-0.0027157362342064006,-0.010607092195932033
19233239.0,19233288.0,-0.006411040782783328,-0.00118644039281025,-0.009151110299465082,-0.011850893163248758,-0.009109366321236934,-0.011780947906110728
19233290.0,19233338.0,0.007708694240203972,0.001587910068484127,-0.0014719762263675946,-0.010264242490928457,-0.0014708934007253704,-0.010211744923423027
19233339.0,19233386.0,-0.0028274113577176885,-4.329610358134902e-05,-0.004303392261940528,-0.010307539531813141,-0.004294145937735805,-0.010254598898238432
19233388.0,19233435.0,0.0035240384792659565,0.0001294702619066628,-0.0007855486565597658,-0.01017807765045758,-0.0007852401939900666,-0.010126456301936981
19233438.0,19233484.0,0.00304759219121945,0.00013862122957892858,0.002257409039224918,-0.010039466027913549,0.0022599589053458047,-0.009989238814182011
19233486.0,19233534.0,-0.0010015845045631868,0.0001252241199224894,0.0012553226137296633,-0.009914249747876615,0.0012561108609621119,-0.009865265587898686
19233538.0,19233584.0,0.010569168834741939,0.001566667665740175,0.011769028241268227,-0.008348808025660154,0.011838555743468815,-0.008314053514768993
19233586.0,19233631.0,-0.006926894522089572,-0.0002229342978681408,0.0048180314181000515,-0.008571767177072738,0.004829656794450354,-0.008535134324954341
19233635.0,19233684.0,-0.0037867398396696727,-0.0008557936220095895,0.0010241037277055336,-0.009427927199501087,0.0010246283009851531,-0.009383623633445692
19233686.0,19233734.0,0.0066674225152184114,0.0002395404338695801,0.007669397289024361,-0.009188415450860524,0.007698882446007138,-0.009146330956852577
19233736.0,19233782.0,0.004386857820750255,0.0008776759137169378,0.012046660897733959,-0.008311124469434203,0.012119514169426582,-0.008276682557515236
19233785.0,19233834.0,-0.0025821266572923023,-7.745517212290153e-05,0.009461194801596472,-0.008388582641363823,0.009506093391524084,-0.008353496657765969
19233835.0,19233881.0,0.0051889692745412,0.001362970116752901,0.01463674776627128,-0.0070265405252515544,0.014744389492594934,-0.007001912107328145
19233885.0,19233934.0,0.009983279850109144,0.0020555102513413067,0.02457052387855808,-0.0049731399446350435,0.024874866709227783,-0.004960794358102483
19233935.0,19233983.0,0.0031108284373688425,0.00021306521181980797,0.02767652370054792,-0.004760097427983903,0.028063076589331493,-0.004748786118983439
